sys.exec.out.time {s},position {m},velocity {m/s},acceleration {m/s2},
0.56, 0.278503, 2.04484, -9.81
0.57, 0.29851, 1.94674, -9.81
0.58, 0.317536, 1.84864, -9.81
0.59, 0.335581, 1.75054, -9.81
0.6, 0.352645, 1.65244, -9.81
0.61, 0.368728, 1.55434, -9.81
0.62, 0.38383, 1.45624, -9.81
0.63, 0.397951, 1.35814, -9.81
0.64, 0.411091, 1.26004, -9.81
0.65, 0.42325, 1.16194, -9.81
0.66, 0.434427, 1.06384, -9.81
0.67, 0.444624, 0.965738, -9.81
0.68, 0.45384, 0.867638, -9.81
0.69, 0.462075, 0.769538, -9.81
0.7, 0.469329, 0.671438, -9.81
0.71, 0.475602, 0.573338, -9.81
0.72, 0.480894, 0.475238, -9.81
0.73, 0.485205, 0.377138, -9.81
0.74, 0.488535, 0.279038, -9.81
0.75, 0.490884, 0.180938, -9.81
0.76, 0.492252, 0.0828385, -9.81
0.77, 0.492639, -0.0152615, -9.81
0.78, 0.492045, -0.113362, -9.81
0.79, 0.49047, -0.211462, -9.81
0.8, 0.487914, -0.309562, -9.81
0.81, 0.484376, -0.407662, -9.81
0.82, 0.479858, -0.505762, -9.81
0.83, 0.474359, -0.603862, -9.81
0.84, 0.467879, -0.701962, -9.81
0.85, 0.460418, -0.800062, -9.81
0.86, 0.451976, -0.898162, -9.81
0.87, 0.442553, -0.996262, -9.81
0.88, 0.432149, -1.09436, -9.81
0.89, 0.420764, -1.19246, -9.81
0.9, 0.408398, -1.29056, -9.81
0.91, 0.395051, -1.38866, -9.81
0.92, 0.380723, -1.48676, -9.81
0.93, 0.365414, -1.58486, -9.81
0.94, 0.349124, -1.68296, -9.81
0.95, 0.331853, -1.78106, -9.81
0.96, 0.3136, -1.87916, -9.81
0.97, 0.294367, -1.97726, -9.81
0.98, 0.274153, -2.07536, -9.81
0.99, 0.252958, -2.17346, -9.81
1, 0.230782, -2.27156, -9.81
1.01, 0.207625, -2.36966, -9.81
1.02, 0.183487, -2.46776, -9.81
1.03, 0.158368, -2.56586, -9.81
1.04, 0.132268, -2.66396, -9.81
1.05, 0.105187, -2.76206, -9.81
1.06, 0.0771248, -2.86016, -9.81
1.07, 0.0480818, -2.95826, -9.81
1.08, 0.0180577, -3.05636, -9.81
1.09, 0.00895381, 2.13913, -9.81
1.1, 0.0299036, 2.04103, -9.81
1.11, 0.0498724, 1.94293, -9.81
1.12, 0.0688602, 1.84483, -9.81
1.13, 0.086867, 1.74673, -9.81
1.14, 0.103893, 1.64863, -9.81
1.15, 0.119938, 1.55053, -9.81
1.16, 0.135001, 1.45243, -9.81
1.17, 0.149084, 1.35433, -9.81
1.18, 0.162186, 1.25623, -9.81
1.19, 0.174307, 1.15813, -9.81
1.2, 0.185447, 1.06003, -9.81
1.21, 0.195606, 0.961926, -9.81
1.22, 0.204783, 0.863826, -9.81
1.23, 0.21298, 0.765726, -9.81
1.24, 0.220196, 0.667626, -9.81
1.25, 0.226431, 0.569526, -9.81
1.26, 0.231685, 0.471426, -9.81
1.27, 0.235957, 0.373326, -9.81
1.28, 0.239249, 0.275226, -9.81
1.29, 0.24156, 0.177126, -9.81
1.3, 0.24289, 0.0790258, -9.81
1.31, 0.243239, -0.0190742, -9.81
1.32, 0.242606, -0.117174, -9.81
1.33, 0.240993, -0.215274, -9.81
1.34, 0.238399, -0.313374, -9.81
1.35, 0.234824, -0.411474, -9.81
1.36, 0.230268, -0.509574, -9.81
1.37, 0.22473, -0.607674, -9.81
1.38, 0.218212, -0.705774, -9.81
1.39, 0.210713, -0.803874, -9.81
1.4, 0.202233, -0.901974, -9.81
1.41, 0.192772, -1.00007, -9.81
1.42, 0.182329, -1.09817, -9.81
1.43, 0.170906, -1.19627, -9.81
1.44, 0.158502, -1.29437, -9.81
1.45, 0.145117, -1.39247, -9.81
1.46, 0.130751, -1.49057, -9.81
1.47, 0.115404, -1.58867, -9.81
1.48, 0.0990753, -1.68677, -9.81
1.49, 0.0817661, -1.78487, -9.81
1.5, 0.063476, -1.88297, -9.81
1.51, 0.0442048, -1.98107, -9.81
1.52, 0.0239526, -2.07917, -9.81
1.53, 0.00271938, -2.17727, -9.81
1.54, 0.0130757, 1.44686, -9.81
1.55, 0.0271028, 1.34876, -9.81
1.56, 0.0401489, 1.25066, -9.81
1.57, 0.0522141, 1.15256, -9.81
1.58, 0.0632982, 1.05446, -9.81
1.59, 0.0734013, 0.956359, -9.81
1.6, 0.0825235, 0.858259, -9.81
1.61, 0.0906646, 0.760159, -9.81
1.62, 0.0978248, 0.662059, -9.81
1.63, 0.104004, 0.563959, -9.81
1.64, 0.109202, 0.465859, -9.81
1.65, 0.113419, 0.367759, -9.81
1.66, 0.116655, 0.269659, -9.81
1.67, 0.11891, 0.171559, -9.81
1.68, 0.120185, 0.0734588, -9.81
1.69, 0.120478, -0.0246412, -9.81
1.7, 0.11979, -0.122741, -9.81
1.71, 0.118121, -0.220841, -9.81
1.72, 0.115471, -0.318941, -9.81
1.73, 0.11184, -0.417041, -9.81
1.74, 0.107228, -0.515141, -9.81
1.75, 0.101636, -0.613241, -9.81
1.76, 0.0950617, -0.711341, -9.81
1.77, 0.0875068, -0.809441, -9.81
1.78, 0.078971, -0.907541, -9.81
1.79, 0.0694541, -1.00564, -9.81
1.8, 0.0589562, -1.10374, -9.81
1.81, 0.0474774, -1.20184, -9.81
1.82, 0.0350175, -1.29994, -9.81
1.83, 0.0215766, -1.39804, -9.81
1.84, 0.00715478, -1.49614, -9.81
1.85, 0.00558349, 1.02801, -9.81
1.86, 0.0154221, 0.929907, -9.81
1.87, 0.0242797, 0.831807, -9.81
1.88, 0.0321564, 0.733707, -9.81
1.89, 0.039052, 0.635607, -9.81
1.9, 0.0449666, 0.537507, -9.81
1.91, 0.0499002, 0.439407, -9.81
1.92, 0.0538529, 0.341307, -9.81
1.93, 0.0568245, 0.243207, -9.81
1.94, 0.0588151, 0.145107, -9.81
1.95, 0.0598247, 0.0470075, -9.81
1.96, 0.0598534, -0.0510925, -9.81
1.97, 0.058901, -0.149193, -9.81
1.98, 0.0569676, -0.247293, -9.81
1.99, 0.0540532, -0.345393, -9.81
2, 0.0501579, -0.443493, -9.81
2.01, 0.0452815, -0.541593, -9.81
2.02, 0.0394241, -0.639693, -9.81
2.03, 0.0325857, -0.737793, -9.81
2.04, 0.0247664, -0.835893, -9.81
2.05, 0.015966, -0.933993, -9.81
2.06, 0.0061846, -1.03209, -9.81
2.07, 0.00309475, 0.722056, -9.81
2.08, 0.00987386, 0.623956, -9.81
2.09, 0.015672, 0.525856, -9.81
2.1, 0.0204891, 0.427756, -9.81
2.11, 0.0243252, 0.329656, -9.81
2.12, 0.0271803, 0.231556, -9.81
2.13, 0.0290544, 0.133456, -9.81
2.14, 0.0299475, 0.0353558, -9.81
2.15, 0.0298596, -0.0627442, -9.81
2.16, 0.0287907, -0.160844, -9.81
2.17, 0.0267408, -0.258944, -9.81
2.18, 0.0237099, -0.357044, -9.81
2.19, 0.0196981, -0.455144, -9.81
2.2, 0.0147052, -0.553244, -9.81
2.21, 0.00873127, -0.651344, -9.81
2.22, 0.00177638, -0.749444, -9.81
2.23, 0.00388342, 0.465808, -9.81
2.24, 0.00810005, 0.367708, -9.81
2.25, 0.0113357, 0.269608, -9.81
2.26, 0.0135903, 0.171508, -9.81
2.27, 0.0148639, 0.0734076, -9.81
2.28, 0.0151565, -0.0246924, -9.81
2.29, 0.0144682, -0.122792, -9.81
2.3, 0.0127988, -0.220892, -9.81
2.31, 0.0101484, -0.318992, -9.81
2.32, 0.00651705, -0.417092, -9.81
2.33, 0.00190468, -0.515192, -9.81
2.34, 0.00229209, 0.322778, -9.81
2.35, 0.00507842, 0.224678, -9.81
2.36, 0.00688375, 0.126578, -9.81
2.37, 0.00770808, 0.0284779, -9.81
2.38, 0.00755141, -0.0696221, -9.81
2.39, 0.00641374, -0.167722, -9.81
2.4, 0.00429507, -0.265822, -9.81
2.41, 0.00119539, -0.363922, -9.81
2.42, 0.00168596, 0.210158, -9.81
2.43, 0.00334609, 0.112058, -9.81
2.44, 0.00402522, 0.0139581, -9.81
2.45, 0.00372335, -0.0841419, -9.81
2.46, 0.00244048, -0.182242, -9.81
2.47, 0.000176613, -0.280342, -9.81
2.48, 0.00149286, 0.108857, -9.81
2.49, 0.00213998, 0.0107569, -9.81
2.5, 0.0018061, -0.0873431, -9.81
2.51, 0.000491221, -0.185443, -9.81
2.52, 0.000860341, 0.0744113, -9.81
2.53, 0.001163, -0.0236887, -9.81
2.54, 0.000484667, -0.121789, -9.81
2.55, 0.000532992, 0.047517, -9.81
2.56, 0.000566712, -0.050583, -9.81
2.57, 0.000215134, 0.0562623, -9.81
2.58, 0.000336307, -0.0418377, -9.81
2.59, 0.000222846, 0.02108, -9.81
2.6, 5.3809e-06, 0.0522278, -9.81
2.61, 8.62093e-05, -0.0458722, -9.81
2.62, 7.13411e-05, -0.0365135, -9.81
2.63, 2.02928e-05, -0.0425694, -9.81
2.64, 4.05701e-05, 0.0167964, -9.81
2.65, 5.37193e-05, -0.0120652, -9.81
2.66, 1.58388e-05, 0.0211865, -9.81
2.67, 4.21183e-05, -0.014698, -9.81
2.68, 2.96462e-05, 0.0130981, -9.81
2.69, 2.29447e-05, -0.0252418, -9.81
2.7, 4.14042e-05, -0.00688764, -9.81
2.71, 2.83764e-05, 0.0110784, -9.81
2.72, 1.35666e-05, -0.0284451, -9.81
2.73, 4.16205e-05, -0.00865538, -9.81
2.74, 2.90932e-05, 0.0111855, -9.81
2.75, 1.49437e-05, -0.0280384, -9.81
2.76, 4.15158e-05, -0.00846504, -9.81
2.77, 2.9079e-05, 0.0111273, -9.81
2.78, 1.47405e-05, -0.0281118, -9.81
2.79, 4.15428e-05, -0.00848312, -9.81
2.8, 2.90705e-05, 0.0111398, -9.81
2.81, 1.47669e-05, -0.0281008, -9.81
2.82, 4.15377e-05, -0.00848219, -9.81
2.83, 2.90731e-05, 0.0111376, -9.81
2.84, 1.47639e-05, -0.0281023, -9.81
2.85, 4.15385e-05, -0.00848207, -9.81
2.86, 2.90725e-05, 0.0111379, -9.81
2.87, 1.47642e-05, -0.0281021, -9.81
2.88, 4.15384e-05, -0.00848212, -9.81
2.89, 2.90726e-05, 0.0111379, -9.81
2.9, 1.47642e-05, -0.0281021, -9.81
2.91, 4.15384e-05, -0.00848211, -9.81
2.92, 2.90726e-05, 0.0111379, -9.81
2.93, 1.47642e-05, -0.0281021, -9.81
2.94, 4.15384e-05, -0.00848211, -9.81
2.95, 2.90726e-05, 0.0111379, -9.81
2.96, 1.47642e-05, -0.0281021, -9.81
2.97, 4.15384e-05, -0.00848211, -9.81
2.98, 2.90726e-05, 0.0111379, -9.81
2.99, 1.47642e-05, -0.0281021, -9.81
3, 4.15384e-05, -0.00848211, -9.81
